avg_c_total_tx_mbps,16.014050786894753
avg_c_total_rx_mbps,0.5206716799072195
avg_c_total_mbps,16.534722466801973
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.684799156612529
avg_s_total_rx_mbps,17.70876699419954
avg_s_total_mbps,18.393566150812063
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,6.416135467046949
std_c_total_rx_mbps,0.16993926778162638
std_c_total_mbps,6.5846377696039955
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.19833042088696798
std_s_total_rx_mbps,6.661841046990566
std_s_total_mbps,6.85851052828065
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
