avg_c_total_tx_mbps,0.0
avg_c_total_rx_mbps,0.0
avg_c_total_mbps,0.0
avg_c_total_tx_mbps2,67.89719245262982
avg_c_total_rx_mbps2,0.7089810041480008
avg_c_total_mbps2,68.60617345677782
avg_s_total_tx_mbps,0.0
avg_s_total_rx_mbps,0.0
avg_s_total_mbps,0.0
avg_s_total_tx_mbps2,0.6904038927862342
avg_s_total_rx_mbps2,69.45593740436796
avg_s_total_mbps2,70.1463412971542
std_c_total_tx_mbps,0.0
std_c_total_rx_mbps,0.0
std_c_total_mbps,0.0
std_c_total_tx_mbps2,23.718804870998245
std_c_total_rx_mbps2,0.13996502548606723
std_c_total_mbps2,23.82422469688763
std_s_total_tx_mbps,0.0
std_s_total_rx_mbps,0.0
std_s_total_mbps,0.0
std_s_total_tx_mbps2,0.12476039974241783
std_s_total_rx_mbps2,25.156903172832106
std_s_total_mbps2,25.24685816221521
