avg_c_total_tx_mbps,75.09347822152723
avg_c_total_rx_mbps,0.24610722439405786
avg_c_total_mbps,75.33958544592129
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.2999856789865482
avg_s_total_rx_mbps,76.47599331330808
avg_s_total_mbps,76.77597899229464
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,8.805938880712356
std_c_total_rx_mbps,0.026614112769015933
std_c_total_mbps,8.825939811145465
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.0341547995678993
std_s_total_rx_mbps,9.596205250754952
std_s_total_mbps,9.62504378920967
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
