avg_c_total_tx_mbps,0.0
avg_c_total_rx_mbps,0.0
avg_c_total_mbps,0.0
avg_c_total_tx_mbps2,65.76942969503546
avg_c_total_rx_mbps2,0.6792570907801418
avg_c_total_mbps2,66.4486867858156
avg_s_total_tx_mbps,0.0
avg_s_total_rx_mbps,0.0
avg_s_total_mbps,0.0
avg_s_total_tx_mbps2,0.6972371777225966
avg_s_total_rx_mbps2,71.60017656190138
avg_s_total_mbps2,72.29741373962398
std_c_total_tx_mbps,0.0
std_c_total_rx_mbps,0.0
std_c_total_mbps,0.0
std_c_total_tx_mbps2,24.574536452262493
std_c_total_rx_mbps2,0.1695369422193242
std_c_total_mbps2,24.69993756146267
std_s_total_tx_mbps,0.0
std_s_total_rx_mbps,0.0
std_s_total_mbps,0.0
std_s_total_tx_mbps2,0.14384858678720563
std_s_total_rx_mbps2,24.189829771558212
std_s_total_mbps2,24.285188500194668
