avg_c_total_tx_mbps,0.0
avg_c_total_rx_mbps,0.0
avg_c_total_mbps,0.0
avg_c_total_tx_mbps2,49.56982976999238
avg_c_total_rx_mbps2,0.6783665712109673
avg_c_total_mbps2,50.248196341203354
avg_s_total_tx_mbps,0.0
avg_s_total_rx_mbps,0.0
avg_s_total_mbps,0.0
avg_s_total_tx_mbps2,0.7686784054669704
avg_s_total_rx_mbps2,59.1523587387802
avg_s_total_mbps2,59.87098577675489
std_c_total_tx_mbps,0.0
std_c_total_rx_mbps,0.0
std_c_total_mbps,0.0
std_c_total_tx_mbps2,20.18083825591348
std_c_total_rx_mbps2,0.22881988440328152
std_c_total_mbps2,20.31498273867794
std_s_total_tx_mbps,0.0
std_s_total_rx_mbps,0.0
std_s_total_mbps,0.0
std_s_total_tx_mbps2,0.5150504871286506
std_s_total_rx_mbps2,17.60452429424645
std_s_total_mbps2,17.665239893390034
