time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_rssi2,s_lqi2,s_rssi_status2
        199,1631554195074758970,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        200,1631554195094733272,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.001920,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        201,1631554195114850551,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.001920,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        202,1631554195134755669,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.001745,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        203,1631554195155788228,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000349,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        204,1631554195174679587,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000524,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        205,1631554195194650097,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000, -0.000349,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        206,1631554195214652434,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000, -0.002443,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        207,1631554195234785825,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000, -0.003142,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        208,1631554195254526576,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        211,1631554195315419931,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.001047,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        213,1631554195354375524,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        214,1631554195374407643,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000,-25.000000, 69.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-23.000000, 87.000000, 1,
