avg_c_total_tx_mbps,9.331004628050694
avg_c_total_rx_mbps,0.19056588163821095
avg_c_total_mbps,9.521570509688907
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.22386549659578925
avg_s_total_rx_mbps,9.307206919032158
avg_s_total_mbps,9.531072415627944
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,3.738275248815582
std_c_total_rx_mbps,0.047629729962394486
std_c_total_mbps,3.7672692385271125
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.03956761339106737
std_s_total_rx_mbps,3.714187215125838
std_s_total_mbps,3.748659974049667
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
