avg_c_rssi,nan
avg_c_lqi,nan
avg_c_rssi2,-58.22328450269853
avg_c_lqi2,53.35959907478797
avg_s_rssi,nan
avg_s_lqi,nan
avg_s_rssi2,-45.27327373612824
avg_s_lqi2,64.99522194821208
std_c_rssi,nan
std_c_lqi,nan
std_c_rssi2,15.401648545563251
std_c_lqi2,17.48730664601879
std_s_rssi,nan
std_s_lqi,nan
std_s_rssi2,13.294847320061045
std_s_lqi2,10.350202516622568
