avg_c_total_tx_mbps,19.91628339748954
avg_c_total_rx_mbps,0.36389928870292887
avg_c_total_mbps,20.280182686192468
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.38451953835425384
avg_s_total_rx_mbps,18.21454290376569
avg_s_total_mbps,18.599062442119944
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,7.091324144962535
std_c_total_rx_mbps,0.10774307481046237
std_c_total_mbps,7.160355081629788
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.11557432707344563
std_s_total_rx_mbps,7.989356082317323
std_s_total_mbps,8.088075243311618
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
