avg_c_total_tx_mbps,72.95509757390185
avg_c_total_rx_mbps,0.24320050250393477
avg_c_total_mbps,73.19829807640578
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.2942219459922846
avg_s_total_rx_mbps,74.17237421688813
avg_s_total_mbps,74.46659616288042
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,13.90124422118929
std_c_total_rx_mbps,0.040504673652999666
std_c_total_mbps,13.930892943537387
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.04838322740495309
std_s_total_rx_mbps,14.866371880146215
std_s_total_mbps,14.908523995885666
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
