avg_c_total_tx_mbps,21.26707522728645
avg_c_total_rx_mbps,0.3893899064292182
avg_c_total_mbps,21.656465133715667
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.41426012315122246
avg_s_total_rx_mbps,19.460353305161483
avg_s_total_mbps,19.874613428312706
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,8.372395435000046
std_c_total_rx_mbps,0.24564643209001236
std_c_total_mbps,8.582359490820062
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.09767879408496688
std_s_total_rx_mbps,6.659979571820872
std_s_total_mbps,6.740428906690492
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
