avg_c_retransmits,0.018370165745856353
avg_c_tx_retires,9.782458563535911
avg_s_retransmits,0.06975138121546962
avg_s_tx_retires,5.817403314917127
avg_s_retransmits2,nan
avg_s_tx_retires2,nan
sum_c_retransmits,133.0
sum_c_tx_retires,70825.0
sum_s_retransmits,505.0
sum_s_tx_retires,42118.0
sum_s_retransmits2,0.0
sum_s_tx_retires2,0.0
std_c_retransmits,0.27477571709142773
std_c_tx_retires,52.36326086921289
std_s_retransmits,0.6814673749977893
std_s_tx_retires,34.25889060470528
std_s_retransmits2,nan
std_s_tx_retires2,nan
