avg_c_total_tx_mbps,12.608422129767211
avg_c_total_rx_mbps,0.2068234333828628
avg_c_total_mbps,12.815245563150073
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.2438057067855374
avg_s_total_rx_mbps,12.589983134224864
avg_s_total_mbps,12.8337888410104
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,3.6137355128438857
std_c_total_rx_mbps,0.025214666930155106
std_c_total_mbps,3.6295076458871534
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.028744289418600497
std_s_total_rx_mbps,3.7092933961082446
std_s_total_mbps,3.7320095373784734
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
